Date,Sales,Price,Quantity,Store,Region,Discount
27-01-2025,1160,88,57,Amazon,West,15%
27-01-2025,1771,96,50,Amazon,West,10%
27-01-2025,2108,35,42,Flipkart,East,10%
27-01-2025,1528,16,48,Flipkart,East,10%
27-01-2025,1251,110,18,Flipkart,East,5%
27-01-2025,1891,87,37,Flipkart,North,20%
27-01-2025,1209,104,22,Flipkart,South,5%
27-01-2025,1232,57,22,Flipkart,South,20%
27-01-2025,2246,29,26,Flipkart,South,5%
27-01-2025,1357,41,40,Flipkart,West,20%
27-01-2025,1064,43,36,Flipkart,West,20%
27-01-2025,1004,57,36,Myntra,South,5%
27-01-2025,2228,107,50,Myntra,South,5%
27-01-2025,1052,75,36,Myntra,South,10%
27-01-2025,2055,81,11,Myntra,West,5%
27-01-2025,1735,8,53,Myntra,West,10%
28-01-2025,1989,44,11,Ajio,North,15%
28-01-2025,1958,111,14,Ajio,North,20%
28-01-2025,681,34,20,Ajio,North,5%
28-01-2025,975,103,44,Ajio,South,15%
28-01-2025,2305,42,46,Ajio,West,10%
28-01-2025,1811,102,35,Ajio,West,20%
28-01-2025,1119,115,28,Amazon,East,5%
28-01-2025,978,114,12,Amazon,North,10%
28-01-2025,1986,110,17,Amazon,North,15%
28-01-2025,1953,24,11,Amazon,North,5%
28-01-2025,1594,77,45,Amazon,North,15%
28-01-2025,1423,106,23,Amazon,South,5%
28-01-2025,481,42,44,Amazon,West,15%
28-01-2025,1987,71,25,Amazon,West,20%
28-01-2025,1845,90,55,Amazon,West,20%
28-01-2025,2157,116,10,Flipkart,East,5%
28-01-2025,2296,40,45,Flipkart,North,5%
28-01-2025,1318,52,29,Flipkart,North,5%
28-01-2025,431,20,15,Flipkart,South,20%
28-01-2025,1439,48,42,Myntra,East,10%
28-01-2025,1914,46,20,Myntra,East,5%
28-01-2025,693,112,24,Myntra,North,20%
28-01-2025,2067,58,11,Myntra,South,20%
28-01-2025,884,23,23,Myntra,South,15%
28-01-2025,537,68,26,Myntra,West,20%
29-01-2025,586,32,43,Ajio,East,10%
29-01-2025,1428,37,47,Ajio,East,10%
29-01-2025,798,26,50,Ajio,North,15%
29-01-2025,1054,89,17,Ajio,West,10%
29-01-2025,2198,67,10,Amazon,East,15%
29-01-2025,559,83,24,Amazon,East,5%
29-01-2025,1834,112,39,Amazon,North,10%
29-01-2025,1121,23,46,Amazon,South,15%
29-01-2025,1548,105,30,Amazon,West,10%
29-01-2025,2256,50,35,Flipkart,East,5%
29-01-2025,1461,72,36,Flipkart,South,10%
29-01-2025,1578,99,9,Flipkart,South,20%
29-01-2025,2095,99,28,Flipkart,West,20%
30-01-2025,939,56,38,Ajio,North,5%
30-01-2025,1894,17,42,Ajio,North,5%
30-01-2025,600,40,46,Ajio,South,15%
30-01-2025,1554,97,27,Ajio,West,5%
30-01-2025,1055,62,47,Amazon,South,20%
30-01-2025,1703,105,54,Amazon,West,20%
30-01-2025,1044,57,57,Amazon,West,15%
30-01-2025,1786,33,25,Amazon,West,20%
30-01-2025,1741,99,48,Flipkart,East,15%
30-01-2025,1142,52,31,Flipkart,East,20%
30-01-2025,1062,74,8,Flipkart,South,15%
30-01-2025,2035,45,8,Flipkart,South,15%
30-01-2025,2218,99,51,Flipkart,West,10%
30-01-2025,1582,77,23,Myntra,East,15%
30-01-2025,511,94,9,Myntra,North,20%
30-01-2025,1038,23,14,Myntra,North,15%
30-01-2025,885,50,55,Myntra,South,10%
30-01-2025,1840,40,23,Myntra,South,5%
30-01-2025,1145,45,29,Myntra,West,10%
31-01-2025,1754,102,36,Ajio,East,15%
31-01-2025,577,57,8,Ajio,North,10%
31-01-2025,1610,106,20,Ajio,North,20%
31-01-2025,2094,49,42,Ajio,North,10%
31-01-2025,2308,44,10,Ajio,South,5%
31-01-2025,2266,111,25,Ajio,South,10%
31-01-2025,1234,48,43,Amazon,East,5%
31-01-2025,2112,94,48,Amazon,North,15%
31-01-2025,1769,60,41,Amazon,North,20%
31-01-2025,2268,71,44,Amazon,South,10%
31-01-2025,1108,41,45,Amazon,South,20%
31-01-2025,1397,60,13,Amazon,South,15%
31-01-2025,2308,66,9,Amazon,West,15%
31-01-2025,770,80,12,Flipkart,East,20%
31-01-2025,1162,114,32,Flipkart,North,5%
31-01-2025,1732,52,45,Flipkart,North,5%
31-01-2025,1479,108,43,Flipkart,West,10%
31-01-2025,481,85,44,Flipkart,West,15%
31-01-2025,2036,52,10,Flipkart,West,20%
31-01-2025,949,24,27,Flipkart,West,20%
31-01-2025,2268,109,29,Flipkart,West,20%
31-01-2025,566,70,57,Flipkart,West,10%
31-01-2025,1117,19,19,Myntra,East,15%
31-01-2025,742,55,33,Myntra,North,10%
31-01-2025,662,34,53,Myntra,South,15%
31-01-2025,1560,76,13,Myntra,South,5%
31-01-2025,1027,80,53,Myntra,South,5%
31-01-2025,829,49,9,Myntra,South,15%
31-01-2025,1260,31,12,Myntra,West,15%
31-01-2025,1565,77,52,Myntra,West,15%
01-02-2025,1728,74,37,Ajio,East,15%
01-02-2025,2167,13,17,Ajio,East,5%
01-02-2025,1689,10,27,Ajio,East,10%
01-02-2025,2049,50,38,Ajio,North,5%
01-02-2025,1077,93,41,Ajio,South,10%
01-02-2025,592,28,8,Ajio,West,5%
01-02-2025,536,94,10,Amazon,East,15%
01-02-2025,687,75,35,Flipkart,East,20%
01-02-2025,1857,90,40,Flipkart,East,20%
01-02-2025,627,21,45,Flipkart,East,20%
01-02-2025,1864,78,51,Flipkart,North,5%
01-02-2025,1847,93,10,Flipkart,West,15%
01-02-2025,1925,96,51,Flipkart,West,5%
01-02-2025,2182,35,46,Myntra,East,15%
01-02-2025,917,26,12,Myntra,East,10%
01-02-2025,702,89,50,Myntra,South,15%
01-02-2025,1599,112,52,Myntra,South,15%
01-02-2025,2109,22,21,Myntra,South,10%
01-02-2025,2362,51,50,Myntra,South,20%
01-02-2025,883,56,47,Myntra,South,5%
01-02-2025,2185,33,32,Myntra,West,10%
02-02-2025,1704,64,47,Ajio,East,10%
02-02-2025,792,22,18,Ajio,East,10%
02-02-2025,1782,80,13,Ajio,North,10%
02-02-2025,510,84,52,Ajio,North,10%
02-02-2025,892,22,34,Ajio,South,20%
02-02-2025,1954,35,8,Ajio,West,15%
02-02-2025,2368,68,50,Amazon,East,5%
02-02-2025,1904,63,36,Amazon,East,10%
02-02-2025,1715,49,19,Amazon,South,5%
02-02-2025,1897,80,56,Amazon,South,5%
02-02-2025,1487,30,31,Amazon,West,20%
02-02-2025,1463,68,27,Amazon,West,20%
02-02-2025,1077,72,18,Flipkart,East,5%
02-02-2025,690,20,21,Flipkart,South,10%
02-02-2025,1109,76,34,Flipkart,South,20%
02-02-2025,1164,87,57,Flipkart,West,15%
02-02-2025,1554,26,43,Myntra,North,20%
02-02-2025,1076,107,16,Myntra,North,15%
02-02-2025,477,108,54,Myntra,West,15%
02-02-2025,1432,54,51,Myntra,West,5%
03-02-2025,1441,113,10,Ajio,East,20%
03-02-2025,528,48,29,Ajio,East,5%
03-02-2025,796,64,10,Ajio,East,10%
03-02-2025,1456,44,32,Ajio,North,20%
03-02-2025,456,58,54,Ajio,North,5%
03-02-2025,978,17,54,Ajio,North,20%
03-02-2025,555,35,41,Ajio,North,5%
03-02-2025,1242,9,9,Ajio,West,5%
03-02-2025,1038,15,47,Amazon,East,5%
03-02-2025,1682,62,10,Amazon,North,10%
03-02-2025,627,51,46,Amazon,North,20%
03-02-2025,422,47,17,Amazon,North,10%
03-02-2025,1709,75,36,Amazon,West,5%
03-02-2025,2145,76,17,Flipkart,North,15%
03-02-2025,624,77,34,Flipkart,South,5%
03-02-2025,1068,117,45,Flipkart,West,20%
03-02-2025,1190,116,42,Myntra,South,10%
03-02-2025,2231,24,38,Myntra,South,20%
03-02-2025,1245,107,34,Myntra,West,15%
04-02-2025,621,88,43,Ajio,East,20%
04-02-2025,2145,53,15,Ajio,East,15%
04-02-2025,1422,84,21,Ajio,South,10%
04-02-2025,1416,110,39,Ajio,West,20%
04-02-2025,1469,71,47,Amazon,North,10%
04-02-2025,1355,25,54,Amazon,North,15%
04-02-2025,1808,36,14,Amazon,South,15%
04-02-2025,1234,78,52,Amazon,South,15%
04-02-2025,1877,63,22,Amazon,South,20%
04-02-2025,1859,63,42,Amazon,West,15%
04-02-2025,1381,44,21,Amazon,West,10%
04-02-2025,1516,27,31,Amazon,West,15%
04-02-2025,928,47,29,Flipkart,East,15%
04-02-2025,1975,35,43,Flipkart,East,20%
04-02-2025,979,40,28,Flipkart,East,5%
04-02-2025,1033,99,15,Flipkart,East,15%
04-02-2025,718,53,30,Flipkart,North,5%
04-02-2025,1142,88,33,Flipkart,South,10%
04-02-2025,1925,61,50,Flipkart,West,10%
04-02-2025,1692,13,25,Myntra,East,15%
04-02-2025,2098,37,21,Myntra,East,15%
04-02-2025,1213,99,24,Myntra,East,10%
04-02-2025,996,64,46,Myntra,East,15%
04-02-2025,1963,54,33,Myntra,East,20%
04-02-2025,598,21,56,Myntra,North,20%
04-02-2025,534,36,12,Myntra,South,15%
04-02-2025,822,65,55,Myntra,West,10%
05-02-2025,1376,11,11,Ajio,East,15%
05-02-2025,1317,93,13,Ajio,East,15%
05-02-2025,1840,35,35,Ajio,North,5%
05-02-2025,1820,11,56,Ajio,South,15%
05-02-2025,788,111,10,Ajio,West,20%
05-02-2025,2038,79,11,Ajio,West,5%
05-02-2025,1165,101,16,Ajio,West,5%
05-02-2025,1939,99,46,Flipkart,East,20%
05-02-2025,1140,37,31,Flipkart,North,10%
05-02-2025,1052,102,50,Flipkart,North,5%
05-02-2025,946,98,52,Flipkart,South,5%
05-02-2025,1166,27,26,Myntra,East,5%
05-02-2025,1626,59,47,Myntra,East,20%
05-02-2025,549,44,36,Myntra,East,5%
05-02-2025,773,53,38,Myntra,East,20%
05-02-2025,2069,64,9,Myntra,East,10%
06-02-2025,1061,78,33,Ajio,East,20%
06-02-2025,1442,106,20,Ajio,East,15%
06-02-2025,1458,42,50,Ajio,North,10%
06-02-2025,2295,98,16,Ajio,North,5%
06-02-2025,1394,104,46,Ajio,South,15%
06-02-2025,1781,78,30,Amazon,East,15%
06-02-2025,2076,45,19,Amazon,South,5%
06-02-2025,883,77,19,Amazon,West,15%
06-02-2025,2164,110,12,Amazon,West,15%
06-02-2025,2233,16,42,Flipkart,East,20%
06-02-2025,1229,42,11,Flipkart,East,15%
06-02-2025,2154,9,29,Flipkart,East,15%
06-02-2025,1749,28,28,Flipkart,North,20%
06-02-2025,716,21,50,Flipkart,South,20%
06-02-2025,1237,104,15,Flipkart,West,10%
06-02-2025,921,11,44,Myntra,East,15%
06-02-2025,2112,89,26,Myntra,East,10%
06-02-2025,2015,98,29,Myntra,South,10%
06-02-2025,1359,26,35,Myntra,South,10%
07-02-2025,926,16,16,Ajio,East,5%
07-02-2025,1282,110,37,Ajio,East,5%
07-02-2025,1317,52,18,Ajio,North,20%
07-02-2025,1117,86,32,Ajio,North,15%
07-02-2025,981,9,33,Ajio,North,20%
07-02-2025,772,69,55,Ajio,South,20%
07-02-2025,1536,115,30,Ajio,South,10%
07-02-2025,2259,94,53,Ajio,South,20%
07-02-2025,1058,109,23,Ajio,West,20%
07-02-2025,658,80,51,Ajio,West,20%
07-02-2025,1344,109,15,Ajio,West,10%
07-02-2025,2128,68,8,Ajio,West,10%
07-02-2025,2157,9,16,Amazon,East,15%
07-02-2025,526,22,21,Amazon,East,10%
07-02-2025,1822,65,51,Amazon,North,10%
07-02-2025,612,20,55,Amazon,South,20%
07-02-2025,1332,15,32,Flipkart,East,10%
07-02-2025,1563,111,13,Flipkart,East,10%
07-02-2025,1594,112,27,Flipkart,North,10%
07-02-2025,1819,84,45,Flipkart,North,15%
07-02-2025,1719,109,24,Flipkart,South,15%
07-02-2025,912,52,48,Flipkart,West,5%
07-02-2025,516,41,52,Myntra,East,10%
07-02-2025,2048,77,44,Myntra,North,20%
07-02-2025,810,32,36,Myntra,North,15%
07-02-2025,1858,53,14,Myntra,North,15%
07-02-2025,1864,14,21,Myntra,South,5%
07-02-2025,906,67,27,Myntra,West,20%
08-02-2025,945,112,10,Ajio,East,20%
08-02-2025,1928,11,37,Ajio,North,5%
08-02-2025,577,113,22,Ajio,North,20%
08-02-2025,702,113,17,Ajio,South,20%
08-02-2025,1348,102,38,Ajio,South,15%
08-02-2025,1077,48,12,Ajio,West,15%
08-02-2025,1150,109,53,Ajio,West,20%
08-02-2025,2303,50,50,Ajio,West,10%
08-02-2025,1351,35,9,Ajio,West,15%
08-02-2025,2171,58,11,Amazon,East,15%
08-02-2025,1452,11,39,Amazon,East,10%
08-02-2025,1080,71,47,Amazon,East,10%
08-02-2025,674,83,14,Amazon,North,15%
08-02-2025,1982,21,46,Amazon,South,20%
08-02-2025,509,17,30,Flipkart,East,20%
08-02-2025,1511,32,20,Flipkart,West,10%
08-02-2025,2018,88,31,Flipkart,West,15%
08-02-2025,1324,38,14,Myntra,East,15%
08-02-2025,468,97,21,Myntra,East,20%
08-02-2025,520,75,32,Myntra,East,10%
08-02-2025,1916,49,33,Myntra,North,15%
08-02-2025,2082,64,17,Myntra,North,10%
08-02-2025,2360,49,49,Myntra,North,10%
08-02-2025,1836,82,46,Myntra,North,15%
08-02-2025,1523,28,54,Myntra,North,20%
08-02-2025,1819,28,37,Myntra,West,20%
09-02-2025,2036,53,55,Ajio,East,10%
09-02-2025,549,87,39,Ajio,West,5%
09-02-2025,2098,95,51,Amazon,East,5%
09-02-2025,2298,84,52,Amazon,North,20%
09-02-2025,1075,97,34,Amazon,North,15%
09-02-2025,1798,69,13,Amazon,North,15%
09-02-2025,1094,98,15,Amazon,North,5%
09-02-2025,2226,74,25,Amazon,West,20%
09-02-2025,1989,55,18,Amazon,West,5%
09-02-2025,2281,73,52,Amazon,West,20%
09-02-2025,1200,108,46,Flipkart,East,15%
09-02-2025,2314,31,41,Flipkart,East,15%
09-02-2025,1600,70,32,Flipkart,East,5%
09-02-2025,1681,17,32,Flipkart,South,20%
09-02-2025,2084,28,21,Flipkart,West,10%
09-02-2025,665,97,46,Myntra,East,20%
09-02-2025,2148,34,17,Myntra,East,10%
09-02-2025,1976,12,18,Myntra,North,20%
09-02-2025,597,113,24,Myntra,South,5%
09-02-2025,2049,11,40,Myntra,South,10%
10-02-2025,751,41,39,Ajio,South,10%
10-02-2025,2225,67,12,Ajio,West,5%
10-02-2025,1231,52,49,Amazon,East,10%
10-02-2025,2374,9,36,Amazon,North,10%
10-02-2025,1202,92,48,Amazon,South,10%
10-02-2025,1186,84,38,Amazon,South,10%
10-02-2025,1467,14,16,Flipkart,East,10%
10-02-2025,1742,21,10,Flipkart,North,15%
10-02-2025,2292,64,45,Flipkart,West,20%
10-02-2025,2190,10,37,Myntra,East,5%
10-02-2025,707,110,43,Myntra,North,10%
10-02-2025,1898,22,30,Myntra,West,15%
11-02-2025,2235,89,21,Ajio,East,20%
11-02-2025,2011,84,14,Ajio,East,20%
11-02-2025,1804,38,17,Ajio,North,10%
11-02-2025,1925,52,46,Ajio,North,10%
11-02-2025,2090,80,18,Ajio,South,5%
11-02-2025,1784,94,12,Ajio,South,10%
11-02-2025,2009,50,17,Amazon,North,5%
11-02-2025,436,49,20,Amazon,South,20%
11-02-2025,1904,114,15,Amazon,South,15%
11-02-2025,730,27,16,Amazon,West,5%
11-02-2025,427,72,49,Amazon,West,20%
11-02-2025,1146,64,41,Flipkart,East,10%
11-02-2025,2044,11,32,Flipkart,East,20%
11-02-2025,2141,68,20,Flipkart,East,15%
11-02-2025,840,108,13,Flipkart,North,20%
11-02-2025,1599,58,11,Flipkart,South,5%
11-02-2025,489,48,29,Flipkart,West,5%
11-02-2025,1190,11,50,Flipkart,West,15%
11-02-2025,2335,64,35,Flipkart,West,15%
11-02-2025,510,57,8,Myntra,East,10%
11-02-2025,2236,108,26,Myntra,East,20%
11-02-2025,1060,68,51,Myntra,East,5%
11-02-2025,2140,11,31,Myntra,North,15%
11-02-2025,2020,26,50,Myntra,South,20%
11-02-2025,1463,42,20,Myntra,South,15%
11-02-2025,2141,18,46,Myntra,West,15%
11-02-2025,1216,34,21,Myntra,West,20%
12-02-2025,1507,91,18,Ajio,North,15%
12-02-2025,504,81,36,Ajio,North,20%
12-02-2025,1290,84,51,Ajio,South,5%
12-02-2025,583,100,30,Ajio,West,10%
12-02-2025,1851,107,38,Amazon,South,15%
12-02-2025,876,109,56,Amazon,South,15%
12-02-2025,1265,117,16,Amazon,West,20%
12-02-2025,1769,30,22,Amazon,West,20%
12-02-2025,598,64,43,Amazon,West,20%
12-02-2025,2132,10,48,Flipkart,North,20%
12-02-2025,819,40,36,Flipkart,North,10%
12-02-2025,644,62,52,Flipkart,North,5%
12-02-2025,1419,11,55,Flipkart,North,20%
12-02-2025,553,116,48,Flipkart,North,15%
12-02-2025,1020,105,47,Flipkart,South,10%
12-02-2025,2263,77,57,Flipkart,West,10%
12-02-2025,1824,116,31,Myntra,East,15%
12-02-2025,1897,96,27,Myntra,East,20%
12-02-2025,935,20,28,Myntra,East,5%
12-02-2025,1190,99,26,Myntra,East,20%
12-02-2025,1893,30,47,Myntra,North,5%
12-02-2025,899,88,55,Myntra,South,10%
12-02-2025,1256,90,16,Myntra,West,20%
12-02-2025,1800,107,42,Myntra,West,5%
13-02-2025,1301,55,30,Ajio,East,15%
13-02-2025,1070,90,37,Ajio,East,20%
13-02-2025,2145,9,24,Ajio,North,10%
13-02-2025,1854,65,30,Ajio,South,20%
13-02-2025,1895,66,30,Ajio,West,10%
13-02-2025,1451,15,23,Amazon,North,10%
13-02-2025,1133,45,29,Amazon,South,20%
13-02-2025,1619,83,23,Amazon,South,20%
13-02-2025,934,98,9,Amazon,South,10%
13-02-2025,653,46,19,Amazon,South,10%
13-02-2025,771,35,52,Amazon,West,5%
13-02-2025,543,115,37,Amazon,West,10%
13-02-2025,1664,20,32,Flipkart,East,15%
13-02-2025,2368,20,21,Flipkart,North,10%
13-02-2025,1139,54,20,Flipkart,North,15%
13-02-2025,1154,82,41,Flipkart,South,20%
13-02-2025,1025,12,52,Myntra,East,5%
13-02-2025,1711,13,21,Myntra,East,5%
13-02-2025,2212,59,47,Myntra,North,20%
13-02-2025,1731,60,51,Myntra,North,10%
13-02-2025,1454,115,48,Myntra,South,10%
13-02-2025,1721,54,41,Myntra,West,10%
14-02-2025,1533,114,42,Ajio,East,10%
14-02-2025,612,47,51,Ajio,East,5%
14-02-2025,2101,114,11,Ajio,South,15%
14-02-2025,1403,112,39,Ajio,West,20%
14-02-2025,2020,39,54,Ajio,West,20%
14-02-2025,973,43,24,Amazon,North,20%
14-02-2025,1228,82,44,Amazon,South,15%
14-02-2025,1335,53,19,Amazon,South,20%
14-02-2025,1050,95,34,Amazon,South,20%
14-02-2025,1575,94,23,Amazon,West,20%
14-02-2025,2249,60,53,Amazon,West,5%
14-02-2025,1377,15,14,Flipkart,East,5%
14-02-2025,2012,90,45,Flipkart,North,20%
14-02-2025,2085,28,13,Flipkart,South,20%
14-02-2025,529,94,38,Flipkart,South,15%
14-02-2025,1760,18,13,Flipkart,West,20%
14-02-2025,1180,42,22,Flipkart,West,5%
14-02-2025,750,27,36,Myntra,North,15%
14-02-2025,991,75,36,Myntra,North,10%
14-02-2025,1257,84,49,Myntra,North,15%
14-02-2025,1387,8,28,Myntra,South,20%
14-02-2025,759,35,50,Myntra,South,10%
14-02-2025,487,27,54,Myntra,South,20%
15-02-2025,1033,39,39,Ajio,East,10%
15-02-2025,1238,82,31,Ajio,East,20%
15-02-2025,1388,17,30,Ajio,East,15%
15-02-2025,1083,14,42,Ajio,North,10%
15-02-2025,942,32,37,Ajio,West,15%
15-02-2025,971,29,37,Ajio,West,5%
15-02-2025,1663,79,19,Ajio,West,10%
15-02-2025,1021,78,18,Ajio,West,5%
15-02-2025,965,21,43,Amazon,East,10%
15-02-2025,866,9,44,Amazon,East,10%
15-02-2025,2130,18,19,Amazon,East,20%
15-02-2025,1320,24,54,Amazon,West,5%
15-02-2025,828,75,39,Amazon,West,10%
15-02-2025,1324,23,37,Flipkart,East,10%
15-02-2025,1314,62,19,Flipkart,North,20%
15-02-2025,1280,84,17,Flipkart,North,15%
15-02-2025,519,87,37,Flipkart,North,15%
15-02-2025,717,107,23,Flipkart,South,10%
15-02-2025,689,110,12,Flipkart,South,5%
15-02-2025,1780,81,23,Myntra,East,5%
15-02-2025,941,92,15,Myntra,East,15%
15-02-2025,1305,38,31,Myntra,North,5%
15-02-2025,1014,106,46,Myntra,South,20%
15-02-2025,510,41,36,Myntra,South,5%
15-02-2025,808,65,30,Myntra,West,15%
15-02-2025,2252,21,19,Myntra,West,5%
16-02-2025,1620,113,14,Ajio,North,20%
16-02-2025,1393,93,57,Ajio,North,10%
16-02-2025,1942,11,19,Ajio,North,20%
16-02-2025,653,85,49,Ajio,West,5%
16-02-2025,1299,94,37,Amazon,East,10%
16-02-2025,843,100,57,Amazon,East,15%
16-02-2025,1482,72,57,Amazon,South,20%
16-02-2025,522,115,16,Amazon,West,5%
16-02-2025,2104,13,18,Amazon,West,20%
16-02-2025,1235,103,22,Amazon,West,10%
16-02-2025,2374,77,16,Flipkart,East,15%
16-02-2025,2325,107,46,Flipkart,East,10%
16-02-2025,2350,55,53,Flipkart,North,10%
16-02-2025,2157,99,50,Flipkart,West,15%
16-02-2025,566,57,30,Myntra,East,20%
16-02-2025,835,35,17,Myntra,East,10%
16-02-2025,2085,115,15,Myntra,North,20%
16-02-2025,1435,16,9,Myntra,North,15%
16-02-2025,1695,71,53,Myntra,South,5%
16-02-2025,622,114,9,Myntra,West,20%
17-02-2025,2036,35,11,Ajio,East,10%
17-02-2025,860,31,17,Ajio,East,10%
17-02-2025,444,104,17,Ajio,North,20%
17-02-2025,1332,29,43,Ajio,North,15%
17-02-2025,881,35,20,Ajio,North,15%
17-02-2025,796,64,28,Ajio,West,20%
17-02-2025,1152,93,48,Ajio,West,20%
17-02-2025,1044,80,39,Amazon,North,5%
17-02-2025,1766,78,27,Amazon,South,5%
17-02-2025,1624,114,24,Amazon,South,5%
17-02-2025,1185,18,51,Amazon,West,20%
17-02-2025,678,47,43,Flipkart,East,5%
17-02-2025,1336,64,42,Flipkart,North,15%
17-02-2025,669,81,22,Flipkart,North,20%
17-02-2025,1816,63,15,Flipkart,North,5%
17-02-2025,1980,39,32,Flipkart,North,5%
17-02-2025,1032,97,20,Flipkart,West,10%
17-02-2025,1641,66,38,Flipkart,West,15%
17-02-2025,1606,12,20,Myntra,North,10%
17-02-2025,1756,24,47,Myntra,South,15%
17-02-2025,2177,17,42,Myntra,West,15%
17-02-2025,1180,53,57,Myntra,West,5%
18-02-2025,1716,22,21,Ajio,East,20%
18-02-2025,2216,86,46,Ajio,East,20%
18-02-2025,516,9,55,Ajio,North,5%
18-02-2025,1741,45,15,Ajio,South,5%
18-02-2025,2331,65,20,Ajio,South,10%
18-02-2025,1491,40,29,Ajio,West,15%
18-02-2025,1259,67,27,Ajio,West,5%
18-02-2025,943,24,27,Ajio,West,10%
18-02-2025,1375,39,14,Amazon,East,10%
18-02-2025,533,61,17,Amazon,East,5%
18-02-2025,1218,101,38,Amazon,East,5%
18-02-2025,1462,69,18,Amazon,North,20%
18-02-2025,2087,99,53,Amazon,West,20%
18-02-2025,959,68,49,Amazon,West,10%
18-02-2025,843,42,34,Amazon,West,10%
18-02-2025,890,66,49,Flipkart,East,20%
18-02-2025,621,97,57,Flipkart,East,5%
18-02-2025,1937,49,46,Flipkart,East,10%
18-02-2025,2126,59,45,Flipkart,North,20%
18-02-2025,1320,99,38,Flipkart,North,15%
18-02-2025,783,94,42,Flipkart,North,5%
18-02-2025,1716,106,30,Flipkart,South,20%
18-02-2025,1261,63,54,Flipkart,West,20%
18-02-2025,1234,78,33,Flipkart,West,20%
18-02-2025,781,85,8,Flipkart,West,15%
18-02-2025,1445,17,39,Myntra,East,15%
18-02-2025,2338,76,9,Myntra,North,10%
18-02-2025,887,111,38,Myntra,West,5%
19-02-2025,1159,46,48,Ajio,East,5%
19-02-2025,1425,78,22,Ajio,North,20%
19-02-2025,894,107,16,Ajio,South,10%
19-02-2025,1871,91,34,Ajio,West,15%
19-02-2025,2094,66,13,Ajio,West,20%
19-02-2025,537,54,33,Amazon,North,15%
19-02-2025,500,62,11,Amazon,North,15%
19-02-2025,2349,81,42,Amazon,West,5%
19-02-2025,1962,102,35,Flipkart,North,15%
19-02-2025,755,77,27,Flipkart,North,5%
19-02-2025,1574,25,15,Myntra,East,5%
19-02-2025,1008,51,40,Myntra,North,20%
19-02-2025,879,105,17,Myntra,South,5%
19-02-2025,2361,79,12,Myntra,West,20%
19-02-2025,787,87,50,Myntra,West,5%
20-02-2025,779,61,26,Ajio,East,20%
20-02-2025,921,72,37,Ajio,East,20%
20-02-2025,564,38,18,Ajio,East,20%
20-02-2025,2214,30,53,Ajio,North,10%
20-02-2025,1100,84,11,Ajio,South,15%
20-02-2025,1551,112,52,Ajio,South,10%
20-02-2025,2117,53,42,Ajio,South,5%
20-02-2025,1625,41,42,Ajio,West,5%
20-02-2025,1831,58,43,Ajio,West,5%
20-02-2025,1466,44,53,Amazon,East,20%
20-02-2025,630,8,30,Amazon,East,5%
20-02-2025,2167,55,45,Amazon,North,10%
20-02-2025,496,43,10,Amazon,North,5%
20-02-2025,906,92,31,Amazon,West,5%
20-02-2025,904,77,30,Amazon,West,10%
20-02-2025,792,80,27,Flipkart,East,5%
20-02-2025,703,95,50,Flipkart,East,10%
20-02-2025,2100,19,57,Flipkart,North,15%
20-02-2025,2011,108,10,Flipkart,South,20%
20-02-2025,1297,101,53,Flipkart,West,15%
20-02-2025,1710,87,50,Myntra,East,15%
20-02-2025,1172,26,49,Myntra,North,10%
20-02-2025,1700,13,20,Myntra,North,20%
20-02-2025,1074,102,16,Myntra,North,10%
20-02-2025,1409,11,41,Myntra,West,10%
21-02-2025,430,75,55,Ajio,East,20%
21-02-2025,718,106,20,Ajio,South,10%
21-02-2025,2146,89,48,Ajio,West,5%
21-02-2025,1968,44,20,Ajio,West,20%
21-02-2025,2191,106,24,Amazon,East,10%
21-02-2025,1018,40,53,Amazon,North,20%
21-02-2025,531,54,35,Amazon,West,5%
21-02-2025,2000,69,43,Flipkart,North,5%
21-02-2025,754,46,48,Flipkart,North,5%
21-02-2025,1484,44,49,Flipkart,South,15%
21-02-2025,2066,26,42,Flipkart,South,5%
21-02-2025,2355,110,48,Flipkart,West,15%
21-02-2025,1843,69,20,Flipkart,West,20%
21-02-2025,1592,81,8,Flipkart,West,20%
21-02-2025,1266,23,12,Myntra,East,15%
21-02-2025,1270,92,8,Myntra,East,5%
21-02-2025,2300,82,57,Myntra,East,5%
21-02-2025,1067,26,39,Myntra,North,15%
21-02-2025,2377,32,17,Myntra,North,5%
21-02-2025,591,30,44,Myntra,North,15%
21-02-2025,1039,89,47,Myntra,South,15%
22-02-2025,1169,109,11,Ajio,North,20%
22-02-2025,1445,110,41,Ajio,North,15%
22-02-2025,1355,15,17,Ajio,South,10%
22-02-2025,2298,88,47,Ajio,South,10%
22-02-2025,2016,55,13,Ajio,South,15%
